2018-06-29,13959.15,14020.75,13858.7,13989.5,33055615,2662.6
2018-07-02,14024.6,14086.8,13977.9,14072.3,23453334,1590.62
2018-07-02,14024.6,14086.8,13977.9,14072.3,23453334,1590.62
2018-07-03,14100.8,14238.9,14074.85,14222.55,24801569,1926.6
2018-07-03,14100.8,14238.9,14074.85,14222.55,24801569,1926.6
2018-07-04,14243.8,14243.95,14099.25,14126.15,21290467,1468.69
2018-07-04,14243.8,14243.95,14099.25,14126.15,21290467,1468.69
2018-07-05,14180.3,14184.45,13898.9,13970.5,27464167,2294.58
2018-07-05,14180.3,14184.45,13898.9,13970.5,27464167,2294.58
2018-07-06,14008.15,14063.25,13925.55,14015.9,26441281,2313.61
2018-07-06,14008.15,14063.25,13925.55,14015.9,26441281,2313.61
2018-07-09,14111.85,14141.15,13993.6,14108.85,23350288,2269.13
2018-07-09,14111.85,14141.15,13993.6,14108.85,23350288,2269.13
2018-07-10,14275.1,14299.5,14174.6,14222.75,33207897,2724.75
2018-07-10,14275.1,14299.5,14174.6,14222.75,33207897,2724.75
2018-07-11,14352.15,14629.5,14337.55,14536.45,56831080,6990.42
2018-07-11,14352.15,14629.5,14337.55,14536.45,56831080,6990.42
2018-07-12,14611.45,14627.8,14437.65,14515.65,36396847,3568.53
2018-07-12,14611.45,14627.8,14437.65,14515.65,36396847,3568.53
2018-07-13,14559.15,14654.55,14462.95,14534.9,42977674,3651.62
2018-07-13,14559.15,14654.55,14462.95,14534.9,42977674,3651.62
2018-07-16,14554.25,14776,14443,14617.05,36466840,3748.47
2018-07-16,14554.25,14776,14443,14617.05,36466840,3748.47
2018-07-17,14609.55,14709.6,14539.6,14618.25,26569892,2309.03
2018-07-17,14609.55,14709.6,14539.6,14618.25,26569892,2309.03
2018-07-18,14695.65,14762.3,14568.55,14631.65,22265892,1848.33
2018-07-18,14695.65,14762.3,14568.55,14631.65,22265892,1848.33
2018-07-19,14638.1,14693.45,14420,14489.85,29547548,2477.3
2018-07-19,14638.1,14693.45,14420,14489.85,29547548,2477.3
2018-07-20,14541.35,14771.05,14518.5,14701.4,37513621,2593.28
2018-07-20,14541.35,14771.05,14518.5,14701.4,37513621,2593.28
2018-07-23,14726.7,14726.7,14571.6,14683.2,33488923,2048.31
2018-07-23,14726.7,14726.7,14571.6,14683.2,33488923,2048.31
2018-07-24,14768.85,14768.9,14620.95,14663.9,22853710,1737.72
2018-07-24,14768.85,14768.9,14620.95,14663.9,22853710,1737.72
2018-07-25,14697.85,14697.85,14539.25,14575.35,27876290,2341.01
2018-07-25,14697.85,14697.85,14539.25,14575.35,27876290,2341.01
2018-07-26,14510.6,14559.5,14423.75,14468.1,49322705,2954.46
2018-07-26,14510.6,14559.5,14423.75,14468.1,49322705,2954.46
2018-07-27,14476.45,14553.8,14450.15,14517.9,23611574,1725.13
2018-07-27,14476.45,14553.8,14450.15,14517.9,23611574,1725.13
2018-07-30,14538.9,14561.05,14391.15,14420.55,27095207,1756.96
2018-07-30,14538.9,14561.05,14391.15,14420.55,27095207,1756.96
2018-07-31,14432.6,14617.75,14386.8,14587.8,27251977,2225.01
2018-07-31,14432.6,14617.75,14386.8,14587.8,27251977,2225.01
2018-08-01,14618.65,14690.6,14586.55,14679.35,19238886,1587.76
2018-08-01,14618.65,14690.6,14586.55,14679.35,19238886,1587.76
2018-08-02,14689.1,14739.8,14541.35,14552.6,18037721,1376.21
2018-08-02,14689.1,14739.8,14541.35,14552.6,18037721,1376.21
2018-08-03,14632.35,14663.6,14588.95,14649.05,18568390,1232.93
2018-08-03,14632.35,14663.6,14588.95,14649.05,18568390,1232.93
2018-08-06,14694.7,14731.1,14572.9,14605.55,14956902,1234.73
2018-08-06,14694.7,14731.1,14572.9,14605.55,14956902,1234.73
2018-08-07,14660.1,14688.1,14588.55,14613.75,18375389,1382.92
2018-08-07,14660.1,14688.1,14588.55,14613.75,18375389,1382.92
2018-08-08,14650.6,14663.05,14534.6,14608.2,19261664,1237.29
2018-08-08,14650.6,14663.05,14534.6,14608.2,19261664,1237.29
2018-08-09,14660.55,14662.45,14588.95,14603.35,19685828,1439.49
2018-08-09,14660.55,14662.45,14588.95,14603.35,19685828,1439.49
2018-08-10,14661.9,14702.15,14568.3,14679.25,18078155,1548.04
2018-08-10,14661.9,14702.15,14568.3,14679.25,18078155,1548.04
2018-08-13,14697.7,14902.4,14683,14880.25,26331697,2430.21
2018-08-13,14697.7,14902.4,14683,14880.25,26331697,2430.21
2018-08-14,14927.4,15090.9,14872.95,15009.25,25441762,2272.47
2018-08-14,14927.4,15090.9,14872.95,15009.25,25441762,2272.47
2018-08-16,15021.95,15122.65,15017.25,15044.35,24780738,2076.49
2018-08-16,15021.95,15122.65,15017.25,15044.35,24780738,2076.49
2018-08-17,15059.95,15143.35,14982.35,15126.4,20667279,1560.31
2018-08-17,15059.95,15143.35,14982.35,15126.4,20667279,1560.31
2018-08-20,15033.65,15054.1,14946.55,14996.1,24589958,2171.68
2018-08-20,15033.65,15054.1,14946.55,14996.1,24589958,2171.68
2018-08-21,15072.45,15183.25,15041.85,15134.65,33908364,2518.6
2018-08-21,15072.45,15183.25,15041.85,15134.65,33908364,2518.6
2018-08-23,15195,15361.4,15185.25,15321.95,31146819,2699.69
2018-08-23,15195,15361.4,15185.25,15321.95,31146819,2699.69
2018-08-24,15337.9,15410.2,15239.35,15260.05,25436831,1823.64
2018-08-24,15337.9,15410.2,15239.35,15260.05,25436831,1823.64
2018-08-27,15285.1,15539.65,15274.35,15514.95,20065648,1619.87
2018-08-27,15285.1,15539.65,15274.35,15514.95,20065648,1619.87
2018-08-28,15546.5,15641.4,15528.4,15583.05,19466343,1673.87
2018-08-28,15546.5,15641.4,15528.4,15583.05,19466343,1673.87
2018-08-29,15617,15621.9,15439.45,15524.95,17453665,1547.25
2018-08-29,15617,15621.9,15439.45,15524.95,17453665,1547.25
2018-08-30,15519.6,15576.65,15428.1,15529.85,46739804,2877.12
2018-08-30,15519.6,15576.65,15428.1,15529.85,46739804,2877.12
2018-08-31,15575.95,15833.65,15567.5,15811.4,36217077,3125.57
2018-08-31,15575.95,15833.65,15567.5,15811.4,36217077,3125.57
2018-09-03,16013.05,16048.25,15703,15724.7,49869686,3264.48
2018-09-03,16013.05,16048.25,15703,15724.7,49869686,3264.48
2018-09-04,15799.35,16094.05,15783.55,16048.7,45117210,3577.66
2018-09-04,15799.35,16094.05,15783.55,16048.7,45117210,3577.66
2018-09-05,16088.7,16124.6,15976.45,16039.9,38993047,2663.08
2018-09-05,16088.7,16124.6,15976.45,16039.9,38993047,2663.08
2018-09-06,16047.95,16121.5,15932.65,16081.65,32781089,2324.78
2018-09-06,16047.95,16121.5,15932.65,16081.65,32781089,2324.78
2018-09-07,16126.25,16130.6,15975,16104.75,29097046,1867.34
2018-09-07,16126.25,16130.6,15975,16104.75,29097046,1867.34
2018-09-10,16150.65,16229.85,16085.5,16105.3,29956602,2024.75
2018-09-10,16150.65,16229.85,16085.5,16105.3,29956602,2024.75
2018-09-11,16182,16217.75,15970.1,15993.15,32423587,2772.96
2018-09-11,16182,16217.75,15970.1,15993.15,32423587,2772.96
2018-09-12,16092.1,16124.55,15977.85,16054.05,26710771,1964.88
